x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.5828534067404605e-06,37.0,1.820479483954749e-05,37.0,2.7778227887951887e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5276178022468203e-06,38.0,9.102397419773745e-06,38.0,3.703763718393585e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0552356044936406e-06,39.0,1.6687728602918532e-05,39.0,1.6203966267971934e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0693324615727742e-05,40.0,9.102397419773745e-06,40.0,2.0833670915963917e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0552356044936406e-06,41.0,1.3653596129660617e-05,41.0,1.1574261619979954e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.5276178022468203e-06,42.0,2.427305978606332e-05,42.0,1.6203966267971934e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.5276178022468203e-06,43.0,1.5170662366289575e-06,43.0,6.944556971987972e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0552356044936406e-06,44.0,7.585331183144787e-06,44.0,1.8518818591967924e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.5276178022468203e-06,45.0,3.034132473257915e-06,45.0,1.3889113943975944e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.5276178022468203e-06,46.0,3.034132473257915e-06,46.0,6.944556971987972e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.5276178022468203e-06,48.0,7.585331183144787e-06,47.0,6.944556971987972e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.5276178022468203e-06,49.0,1.5170662366289575e-06,48.0,2.3148523239959905e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.5276178022468203e-06,50.0,1.5170662366289575e-06,49.0,2.3148523239959905e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.5276178022468203e-06,51.0,1.5170662366289575e-06,50.0,4.629704647991981e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.5276178022468203e-06,52.0,3.034132473257915e-06,51.0,4.629704647991981e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.5170662366289575e-06,52.0,4.629704647991981e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.5170662366289575e-06,58.0,2.3148523239959905e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.5170662366289575e-06,61.0,2.3148523239959905e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.5170662366289575e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.5170662366289575e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.5170662366289575e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.5170662366289575e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.5170662366289575e-06,0.0,0.0
