x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
15.0,0.00013398360040731014,15.0,0.0001462597254768544,15.0,0.00010740284020844107,15.0,0.0001793537525587802,15.0,0.0004859781331343547,15.0,0.0021070436094515,15.0,0.005825128296674252
16.0,0.00010718688032584812,16.0,8.26685404869177e-05,16.0,7.160189347229404e-05,16.0,0.00011000363490271853,16.0,0.00036663394557259944,16.0,0.0015599476748979905,16.0,0.0044559371766585846
17.0,6.252568019007806e-05,17.0,7.31298627384272e-05,17.0,7.557977644297705e-05,17.0,6.217596755371047e-05,17.0,0.00029137184530842944,17.0,0.0011588182727813644,17.0,0.003656953497763366
18.0,9.37885202851171e-05,18.0,4.4513829492955686e-05,18.0,5.5690361589562034e-05,18.0,4.5436283981557654e-05,18.0,0.00019030559638225834,18.0,0.0009393113499564329,18.0,0.002861436125501098
19.0,4.9127320149347055e-05,19.0,2.8616033245471512e-05,19.0,3.182306376546402e-05,19.0,4.304490061410725e-05,19.0,0.00014407316336283965,19.0,0.0007276041655059914,19.0,0.0022738971512158935
20.0,4.9127320149347055e-05,20.0,3.497515174446518e-05,20.0,2.7845180794781017e-05,20.0,2.630521704195443e-05,20.0,0.00012902074331000568,20.0,0.0005459816862142967,20.0,0.0018770050417429977
21.0,4.466120013577005e-05,21.0,1.9077355496981008e-05,21.0,2.3867297824098015e-05,21.0,2.630521704195443e-05,21.0,9.354003889975411e-05,21.0,0.0004757840408438871,21.0,0.0015286412251314164
22.0,2.679672008146203e-05,22.0,9.538677748490504e-06,22.0,4.3756712677513025e-05,22.0,1.913106693960322e-05,22.0,7.096140882050311e-05,22.0,0.0003521024751912607,22.0,0.0011386817289244225
23.0,1.786448005430802e-05,23.0,1.2718236997987339e-05,23.0,2.3867297824098015e-05,23.0,7.174150102351208e-06,23.0,6.12848530722527e-05,23.0,0.0002674196014110841,23.0,0.0009289701776308834
24.0,1.3398360040731015e-05,24.0,2.2256914746477843e-05,24.0,2.3867297824098015e-05,24.0,1.6739683572152818e-05,24.0,4.408208729758527e-05,24.0,0.0002362206479131243,24.0,0.0008319135919082538
25.0,1.786448005430802e-05,25.0,3.1795592494968347e-06,25.0,1.9889414853415013e-05,25.0,9.56553346980161e-06,25.0,3.225518582750142e-05,25.0,0.00014930927745452195,25.0,0.0005927384342346309
26.0,1.3398360040731015e-05,26.0,1.2718236997987339e-05,26.0,1.591153188273201e-05,26.0,2.3913833674504026e-06,26.0,2.6879321522917846e-05,26.0,0.00012925280734869064,26.0,0.0004922155418790502
27.0,1.3398360040731015e-05,27.0,6.359118498993669e-06,27.0,1.591153188273201e-05,27.0,4.782766734900805e-06,27.0,2.0428284357417565e-05,27.0,0.00013370980070554205,27.0,0.0004142236426376514
28.0,8.93224002715401e-06,28.0,9.538677748490504e-06,28.0,3.977882970683003e-06,28.0,4.782766734900805e-06,28.0,1.720276577466742e-05,28.0,7.576888706647382e-05,28.0,0.00029636921711731544
29.0,8.93224002715401e-06,29.0,3.1795592494968347e-06,30.0,3.977882970683003e-06,29.0,9.56553346980161e-06,29.0,1.0751728609167138e-05,29.0,6.239790699591962e-05,29.0,0.00021491101124296557
30.0,8.93224002715401e-06,30.0,1.2718236997987339e-05,32.0,3.977882970683003e-06,31.0,2.3913833674504026e-06,30.0,1.1826901470083853e-05,30.0,4.345568522930117e-05,30.0,0.00019757947807821027
32.0,4.466120013577005e-06,31.0,3.1795592494968347e-06,33.0,7.955765941366006e-06,32.0,2.3913833674504026e-06,31.0,1.2902074331000567e-05,31.0,5.571241696064252e-05,31.0,0.00017331533164755288
33.0,4.466120013577005e-06,32.0,9.538677748490504e-06,39.0,3.977882970683003e-06,33.0,2.3913833674504026e-06,32.0,7.5262100264169975e-06,32.0,4.7912678586152565e-05,32.0,0.00011092181225443384
35.0,4.466120013577005e-06,33.0,3.1795592494968347e-06,48.0,3.977882970683003e-06,34.0,2.3913833674504026e-06,33.0,2.1503457218334276e-06,33.0,4.011294021166261e-05,33.0,0.0001143881188873849
40.0,4.466120013577005e-06,35.0,3.1795592494968347e-06,49.0,3.977882970683003e-06,38.0,2.3913833674504026e-06,34.0,4.300691443666855e-06,34.0,3.899869187244976e-05,34.0,0.00010398919898853173
0.0,0.0,36.0,3.1795592494968347e-06,62.0,3.977882970683003e-06,40.0,2.3913833674504026e-06,35.0,7.5262100264169975e-06,35.0,2.674196014110841e-05,35.0,5.719405944369245e-05
0.0,0.0,37.0,3.1795592494968347e-06,0.0,0.0,42.0,2.3913833674504026e-06,36.0,4.300691443666855e-06,36.0,2.1170718445044158e-05,36.0,5.546090612721692e-05
0.0,0.0,38.0,3.1795592494968347e-06,0.0,0.0,45.0,2.3913833674504026e-06,37.0,3.225518582750142e-06,37.0,1.5599476748979905e-05,37.0,2.773045306360846e-05
0.0,0.0,54.0,3.1795592494968347e-06,0.0,0.0,50.0,2.3913833674504026e-06,38.0,2.1503457218334276e-06,38.0,1.1142483392128505e-05,38.0,3.466306632951057e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.225518582750142e-06,39.0,1.3370980070554205e-05,39.0,2.42641464306574e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.60138288733371e-06,40.0,1.0028235052915653e-05,40.0,2.2530993114181873e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.225518582750142e-06,41.0,1.4485228409767055e-05,41.0,1.21320732153287e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0751728609167138e-06,42.0,2.1170718445044158e-05,42.0,1.5598379848279758e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0751728609167138e-06,43.0,1.1142483392128505e-06,43.0,6.932613265902115e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.1503457218334276e-06,44.0,7.799738374489952e-06,44.0,1.5598379848279758e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0751728609167138e-06,45.0,2.228496678425701e-06,45.0,1.0398919898853173e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0751728609167138e-06,46.0,2.228496678425701e-06,46.0,3.4663066329510576e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0751728609167138e-06,47.0,2.228496678425701e-06,47.0,8.665766582377643e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0751728609167138e-06,48.0,5.571241696064252e-06,48.0,3.4663066329510576e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0751728609167138e-06,49.0,1.1142483392128505e-06,49.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0751728609167138e-06,50.0,2.228496678425701e-06,50.0,3.4663066329510576e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0751728609167138e-06,51.0,3.3427450176385514e-06,51.0,3.4663066329510576e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0751728609167138e-06,52.0,2.228496678425701e-06,52.0,5.199459949426586e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0751728609167138e-06,53.0,2.228496678425701e-06,53.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.1142483392128505e-06,58.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.1142483392128505e-06,61.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.1142483392128505e-06,75.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.228496678425701e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.1142483392128505e-06,0.0,0.0
