x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
0.0,0.5135170432284184,0.0,0.5064429780876494,0.0,0.4739498828195421,0.0,0.43685766577502466,0.0,0.3826006904487917,0.0,0.3266720055991494,0.0,0.26859334271523977
1.0,0.19648687475512602,1.0,0.2268737549800797,1.0,0.23412054564028603,1.0,0.22986766155145713,1.0,0.21589566551591868,1.0,0.18354711495753528,1.0,0.16332980302832464
2.0,0.07770667363197074,2.0,0.06458540836653387,2.0,0.06856559101015564,2.0,0.07035759538223287,2.0,0.07639432297660145,2.0,0.0753866239552068,2.0,0.07272186516169281
3.0,0.07222149666971399,3.0,0.08214018924302789,3.0,0.0881557598702001,3.0,0.09696607067436294,3.0,0.10563099347909474,3.0,0.1063535539792993,3.0,0.10767672078189001
4.0,0.04257542118323103,4.0,0.0397472609561753,4.0,0.043326723153656634,4.0,0.05110516683091652,4.0,0.059002685078634445,4.0,0.06525835498068562,4.0,0.06329643439194123
5.0,0.02011231552827478,5.0,0.014348854581673306,5.0,0.015563968511507723,5.0,0.02062508799098972,5.0,0.027280398925968546,5.0,0.036175754068131956,5.0,0.04077502285026187
6.0,0.023050803186626615,6.0,0.026736802788844622,6.0,0.028904512949942913,6.0,0.03459805715894693,6.0,0.041181434599156116,6.0,0.05274775562943322,6.0,0.06660911785899092
7.0,0.016129032258064516,7.0,0.013601842629482072,7.0,0.01598461630911604,7.0,0.02203294382655216,7.0,0.028224012274645185,7.0,0.03581234773947804,7.0,0.04054289320585547
8.0,0.008946062426537808,8.0,0.0066919820717131475,8.0,0.00829277086713539,8.0,0.009784598057158946,8.0,0.01455312619869582,8.0,0.023039288261975585,8.0,0.030916767014377528
9.0,0.006987070654303252,9.0,0.006754233067729084,9.0,0.008112493239588967,9.0,0.009432634098268337,9.0,0.014307633294975067,9.0,0.022760003768658225,9.0,0.031185166915722432
10.0,0.005681076139480214,10.0,0.0036728087649402393,10.0,0.0045069406886605375,10.0,0.0058777981134731806,10.0,0.00909090909090909,10.0,0.015279890170531784,10.0,0.020724824814658985
11.0,0.004701580253362936,11.0,0.001711902390438247,11.0,0.002103238988041584,11.0,0.003484443193017035,11.0,0.005723053317990027,11.0,0.011366542390675263,11.0,0.01762250883785261
12.0,0.003003787384092987,12.0,0.001960906374501992,12.0,0.002163331530557058,12.0,0.0030620864423483037,12.0,0.0051630226313770615,12.0,0.010589256632165499,12.0,0.01576788969973063
13.0,0.0014365939663053414,13.0,0.000964890438247012,13.0,0.0015624061054023196,13.0,0.0014782486273405603,13.0,0.0036670502493287302,13.0,0.00728158606673217,13.0,0.011405786798593682
14.0,0.001763092595011101,14.0,0.0007781374501992031,14.0,0.0005408328826392645,14.0,0.0013374630437843166,14.0,0.0027234369006520903,14.0,0.005767393030674186,14.0,0.009592273951668673
15.0,0.0010447956118584303,15.0,0.0009026394422310757,15.0,0.000721110510185686,15.0,0.0008095171054484021,15.0,0.0017491369390103568,15.0,0.004811768981250925,15.0,0.007887571875559166
16.0,0.0005223978059292151,16.0,0.0003423804780876494,16.0,0.0005408328826392645,16.0,0.0006335351260030972,16.0,0.001411584196394323,16.0,0.0035061980968275975,16.0,0.006149017559640393
17.0,0.000587697531670367,17.0,0.00046688247011952193,17.0,0.00048074034012379063,17.0,0.0003519639588906096,17.0,0.0011891062523973917,17.0,0.002752466452212068,17.0,0.005027057611676121
