x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
23.0,3.572896010861604e-05,23.0,3.179559249496835e-05,23.0,7.955765941366006e-06,23.0,4.065351724665685e-05,23.0,0.00011719384183992182,23.0,0.0003298175084070037,23.0,0.0006447330337288967
24.0,3.572896010861604e-05,24.0,6.359118498993669e-06,24.0,1.1933648912049008e-05,24.0,3.587075051175604e-05,24.0,7.956279170783683e-05,24.0,0.0002362206479131243,24.0,0.0005130133816767565
25.0,1.786448005430802e-05,26.0,3.1795592494968347e-06,25.0,1.1933648912049008e-05,25.0,2.630521704195443e-05,25.0,6.236002593316941e-05,25.0,0.00016490875420350186,25.0,0.0003552964298774834
26.0,1.3398360040731015e-05,27.0,9.538677748490504e-06,26.0,3.977882970683003e-06,26.0,2.1522450307053624e-05,26.0,5.375864304583569e-05,26.0,0.00013816679406239345,26.0,0.00022704308445829427
27.0,1.3398360040731015e-05,30.0,6.359118498993669e-06,27.0,7.955765941366006e-06,27.0,1.4348300204702416e-05,27.0,3.5480704410251556e-05,27.0,8.802561879781518e-05,27.0,0.00019064686481230815
28.0,8.93224002715401e-06,32.0,3.1795592494968347e-06,28.0,3.977882970683003e-06,28.0,7.174150102351208e-06,28.0,3.010484010566799e-05,28.0,8.468287378017663e-05,28.0,0.00016118325843222418
29.0,4.466120013577005e-06,34.0,3.1795592494968347e-06,32.0,7.955765941366006e-06,29.0,2.3913833674504026e-06,29.0,2.1503457218334276e-05,29.0,5.905516197828107e-05,29.0,0.00010225604567205619
30.0,4.466120013577005e-06,0.0,0.0,35.0,3.977882970683003e-06,30.0,2.3913833674504026e-06,30.0,2.472897580108442e-05,30.0,3.342745017638551e-05,30.0,8.839081914025197e-05
31.0,4.466120013577005e-06,0.0,0.0,0.0,0.0,31.0,4.782766734900805e-06,31.0,1.1826901470083853e-05,31.0,3.6770195194024066e-05,31.0,6.239351939311903e-05
33.0,4.466120013577005e-06,0.0,0.0,0.0,0.0,32.0,7.174150102351208e-06,32.0,7.5262100264169975e-06,32.0,3.119895349795981e-05,32.0,6.0660366076643505e-05
36.0,4.466120013577005e-06,0.0,0.0,0.0,0.0,33.0,2.3913833674504026e-06,33.0,6.451037165500284e-06,33.0,1.8942221766618455e-05,33.0,4.85282928613148e-05
0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.782766734900805e-06,34.0,6.451037165500284e-06,34.0,1.5599476748979905e-05,34.0,2.773045306360846e-05
0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.782766734900805e-06,35.0,6.451037165500284e-06,35.0,2.228496678425701e-06,35.0,6.932613265902115e-06
0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.782766734900805e-06,36.0,2.1503457218334276e-06,36.0,7.799738374489952e-06,36.0,5.199459949426586e-06
0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.3913833674504026e-06,37.0,6.451037165500284e-06,37.0,6.685490035277103e-06,37.0,5.199459949426586e-06
0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.3913833674504026e-06,38.0,3.225518582750142e-06,38.0,8.913986713702804e-06,38.0,6.932613265902115e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.1503457218334276e-06,39.0,1.1142483392128505e-06,39.0,3.4663066329510576e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0751728609167138e-06,40.0,1.1142483392128505e-06,40.0,8.665766582377643e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.225518582750142e-06,41.0,6.685490035277103e-06,41.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.225518582750142e-06,42.0,2.228496678425701e-06,42.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0751728609167138e-06,43.0,4.456993356851402e-06,43.0,1.7331533164755288e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0751728609167138e-06,44.0,2.228496678425701e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.228496678425701e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.1142483392128505e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.1142483392128505e-06,0.0,0.0
